"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTNTVA01","Net trade in goods (value)","BRA","Brazil","NCML","National Currency","M","Monthly","2021-01","Jan-21","NATCUR","National currency","9","Billions",,,-6.027646,,
"XTNTVA01","Net trade in goods (value)","BRA","Brazil","NCML","National Currency","M","Monthly","2021-02","Feb-21","NATCUR","National currency","9","Billions",,,6.240735,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2019-07","Jul-2019","USD","US Dollar","9","Billions",,,-0.206599,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2019-08","Aug-2019","USD","US Dollar","9","Billions",,,0.08974389,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2019-09","Sep-2019","USD","US Dollar","9","Billions",,,-0.04545775,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2019-10","Oct-2019","USD","US Dollar","9","Billions",,,-0.37778,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2019-11","Nov-2019","USD","US Dollar","9","Billions",,,-0.08212814,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2019-12","Dec-2019","USD","US Dollar","9","Billions",,,1.059368,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2020-01","Jan-2020","USD","US Dollar","9","Billions",,,1.050495,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2020-02","Feb-2020","USD","US Dollar","9","Billions",,,0.7061656,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2020-03","Mar-2020","USD","US Dollar","9","Billions",,,1.322063,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2020-04","Apr-2020","USD","US Dollar","9","Billions",,,1.65854,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2020-05","May-2020","USD","US Dollar","9","Billions",,,2.088675,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2020-06","Jun-2020","USD","US Dollar","9","Billions",,,2.202583,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2020-07","Jul-2020","USD","US Dollar","9","Billions",,,1.51212,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2020-08","Aug-2020","USD","US Dollar","9","Billions",,,1.264035,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2020-09","Sep-2020","USD","US Dollar","9","Billions",,,1.344074,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2020-10","Oct-2020","USD","US Dollar","9","Billions",,,1.626128,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2020-11","Nov-2020","USD","US Dollar","9","Billions",,,1.898021,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2020-12","Dec-2020","USD","US Dollar","9","Billions",,,1.695968,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2021-01","Jan-21","USD","US Dollar","9","Billions",,,1.971365,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2021-02","Feb-21","USD","US Dollar","9","Billions",,,1.516341,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","CXML","US-Dollar converted","M","Monthly","2021-03","Mar-21","USD","US Dollar","9","Billions",,,0.5352674,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","9","Billions",,,-141.9085,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","9","Billions",,,64.12251,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","9","Billions",,,-32.67281,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","9","Billions",,,-272.9206,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","9","Billions",,,-64.01921,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2019-12","Dec-2019","NATCUR","National currency","9","Billions",,,810.6909,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2020-01","Jan-2020","NATCUR","National currency","9","Billions",,,813.2706,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2020-02","Feb-2020","NATCUR","National currency","9","Billions",,,563.3178,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2020-03","Mar-2020","NATCUR","National currency","9","Billions",,,1110.97,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2020-04","Apr-2020","NATCUR","National currency","9","Billions",,,1413.217,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2020-05","May-2020","NATCUR","National currency","9","Billions",,,1712.756,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2020-06","Jun-2020","NATCUR","National currency","9","Billions",,,1752.999,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2020-07","Jul-2020","NATCUR","National currency","9","Billions",,,1180.948,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2020-08","Aug-2020","NATCUR","National currency","9","Billions",,,992.9316,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2020-09","Sep-2020","NATCUR","National currency","9","Billions",,,1039.315,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2020-10","Oct-2020","NATCUR","National currency","9","Billions",,,1281.016,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2020-11","Nov-2020","NATCUR","National currency","9","Billions",,,1447.199,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2020-12","Dec-2020","NATCUR","National currency","9","Billions",,,1238.653,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2021-01","Jan-21","NATCUR","National currency","9","Billions",,,1426.866,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2021-02","Feb-21","NATCUR","National currency","9","Billions",,,1095.335,,
"XTNTVA01","Net trade in goods (value)","CHL","Chile","NCML","National Currency","M","Monthly","2021-03","Mar-21","NATCUR","National currency","9","Billions",,,388.6592,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,-0.005176477,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,0.1972873,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,-2.145604,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,-6.104205,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,7.301251,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,-7.405332,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,5.467637,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-8.435011,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-8.657484,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-1.928288,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-6.46569,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-0.2670877,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,10.09718,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-0.4579588,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,3.159883,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,0.2143471,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,4.198767,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,7.759952,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2021-01","Jan-21","PC","Percentage","0","Units",,,7.38925,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2021-02","Feb-21","PC","Percentage","0","Units",,,10.84147,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GPSA","Percentage change from previous period","M","Monthly","2021-03","Mar-21","PC","Percentage","0","Units",,,8.350302,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,-2.669101,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,-7.55926,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,-9.240791,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,-19.47766,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,-0.28647,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,-18.0852,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-3.782794,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-17.01714,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-23.44123,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-21.54891,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-31.98218,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-26.18824,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-18.73112,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-19.26259,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-14.88515,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,-9.157499,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,-11.7841,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,2.664025,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2021-01","Jan-21","PC","Percentage","0","Units",,,4.534556,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2021-02","Feb-21","PC","Percentage","0","Units",,,26.54143,,
"XTIMVA01","Imports in goods (value)","CHL","Chile","GYSA","Percentage change on the same period of the previous year","M","Monthly","2021-03","Mar-21","PC","Percentage","0","Units",,,50.10318,,
"XTNTVA01","Net trade in goods (value)","CHN","China (People's Republic of)","NCML","National Currency","M","Monthly","2019-07","Jul-2019","NATCUR","National currency","9","Billions",,,302.7051,,
"XTNTVA01","Net trade in goods (value)","CHN","China (People's Republic of)","NCML","National Currency","M","Monthly","2019-08","Aug-2019","NATCUR","National currency","9","Billions",,,245.1687,,
"XTNTVA01","Net trade in goods (value)","CHN","China (People's Republic of)","NCML","National Currency","M","Monthly","2019-09","Sep-2019","NATCUR","National currency","9","Billions",,,278.0741,,
"XTNTVA01","Net trade in goods (value)","CHN","China (People's Republic of)","NCML","National Currency","M","Monthly","2019-10","Oct-2019","NATCUR","National currency","9","Billions",,,299.6725,,
"XTNTVA01","Net trade in goods (value)","CHN","China (People's Republic of)","NCML","National Currency","M","Monthly","2019-11","Nov-2019","NATCUR","National currency","9","Billions",,,260.9129,,
"XTNTVA01","Net trade in goods (value)","CHN","China (People's Republic of)","NCML","National Currency","M","Monthly","2019-12","Dec-2019","NATCUR","National currency","9","Billions",,,331.7068,,
"XTNTVA01","Net trade in goods (value)","CHN","China (People's Republic of)","NCML","National Currency","M","Monthly","2020-01","Jan-2020","NATCUR","National currency","9","Billions",,,378.802,,
"XTNTVA01","Net trade in goods (value)","CHN","China (People's Republic of)","NCML","National Currency","M","Monthly","2020-02","Feb-2020","NATCUR","National currency","9","Billions",,,-433.5801,,
"XTNTVA01","Net trade in goods (value)","CHN","China (People's Republic of)","NCML","National Currency","M","Monthly","2020-03","Mar-2020","NATCUR","National currency","9","Billions",,,140.6562,,
"XTNTVA01","Net trade in goods (value)","CHN","China (People's Republic of)","NCML","National Currency","M","Monthly","2020-04","Apr-2020","NATCUR","National currency","9","Billions",,,318.6065,,
